Perovskite,Hill formula,Interlayer space composition,Dopant,"Dopant, wt%","Bandgap, eV",DOI,Materials Project ID,COD_ID,Springer_ID,Z,Z_MP,"a, A","b, A","c, A",Symmetry group,"d,A",a_MP,b_MP,c_MP,XRD pattern,Crystal structure,Number of octahedrons on a layer,Valence electrons,Volume,Valence Electrons Density,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,Average Pauling electronegativity,Average Mulliken electronegativity
KNa2Ca2Nb5O16,Ca2 K Na2 Nb5 O16,,,,3.08,10.1002/asia.201701001,-1,-1,,,0,-1,,,,,0,,,,,,32,0,,1.692307692,2.461538462,0.769230769,0,0.34375,0.5,0.15625,0,0.82,3.44,2.62,2.604615385,2.604615385,5.925757539
KNa3Ca2Nb6O19,Ca2 K Na3 Nb6 O19,,,,3.06,10.1002/asia.201701001,-1,-1,,,0,-1,,,,,0,,,,,,38,0,,1.677419355,2.451612903,0.774193548,0,0.342105263,0.5,0.157894737,0,0.82,3.44,2.62,2.599032258,2.599032258,5.915163438
Ca2Nb2TaO10,Ca2 Nb2 O10 Ta,,,,3.82,10.1039/C5CY01246E,-1,-1,,,0,-1,,,,,0,,,,,,20,0,,1.866666667,2.666666667,0.733333333,0.933333333,0.301075269,0.430107527,0.11827957,0.150537634,1,3.44,2.44,2.74,2.74,6.209740698
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.59,10.1002/anie.201408441,-1,-1,sd_1614775,,0,-1,,,,,3.86,3.86,14.97,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
HCa1.5Sr0.5Nb3O10,Ca1.5 H Nb3 O10 Sr0.5,,,,3.55,10.1002/anie.201408441,-1,-1,sd_1614775,,0,-1,,,,,3.86,3.86,15.34275,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.95,3.44,2.49,2.7109375,2.7109375,6.257919782
HCaSrNb3O10,Ca H Nb3 O10 Sr,,,,3.5,10.1002/anie.201408441,-1,-1,,,0,-1,,,,,3.86,3.86,15.7155,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.95,3.44,2.49,2.709375,2.709375,6.251813954
HCa0.5Sr1.5Nb3O10,Ca0.5 H Nb3 O10 Sr1.5,,,,3.45,10.1002/anie.201408441,-1,-1,,,0,-1,,,,,3.86,3.86,16.312,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.95,3.44,2.49,2.7078125,2.7078125,6.245708125
HSr2Nb3O10,H Nb3 O10 Sr2,,,,3.4,10.1002/anie.201408441,-1,-1,,,0,-1,,,,,3.86,3.86,17.599,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.95,3.44,2.49,2.70625,2.70625,6.239602297
HCa2Nb2.7Ta0.3O10,Ca2 H Nb2.7 O10 Ta0.3,,,,3.65,10.1002/anie.201408441,-1,-1,,,0,-1,,,,,3.86,3.86,14.85,,,,20,0,,1.76875,2.5,0.73125,0.2625,0.336104513,0.475059382,0.138954869,0.049881235,1,3.44,2.44,2.710625,2.710625,6.265867179
HCa2Nb2TaO10,Ca2 H Nb2 O10 Ta,,,,3.26,10.1002/anie.201408441,-1,-1,,,0,-1,,,,,3.86,3.86,15.022,,,,20,0,,1.8125,2.5,0.6875,0.875,0.308510638,0.425531915,0.117021277,0.14893617,1,3.44,2.44,2.70625,2.70625,6.270164173
HCa2Nb1.5Ta1.5O10,Ca2 H Nb1.5 O10 Ta1.5,,,,3.2,10.1002/anie.201408441,-1,-1,,,0,-1,,,,,3.86,3.86,15.3801,,,,20,0,,1.84375,2.5,0.65625,1.3125,0.292079208,0.396039604,0.103960396,0.207920792,1,3.44,2.44,2.703125,2.703125,6.273233454
KCa2Nb3O10,Ca2 K Nb3 O10,,,,3.5,10.1002/cssc.201501237,mp-557195,1521061,,,4,,,,,,3.86,3.86,15.19056011,,,,20,924.746948,0.086510153,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.82,3.44,2.62,2.62625,2.62625,5.966809681
KCaSrNb3O10,Ca K Nb3 O10 Sr,,,,3.4,10.1002/cssc.201501237,mp-557195,1521061,,,0,-1,,,,,3.86,3.86,15.19056011,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.82,3.44,2.62,2.623125,2.623125,5.954598024
KSr2Nb3O10,K Nb3 O10 Sr2,,,,3.3,10.1002/cssc.201501237,mp-557195,1521061,,,0,-1,,,,,3.86,3.86,15.19056011,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.82,3.44,2.62,2.62,2.62,5.942386368
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.5,10.1021/jp900842e,-1,-1,sd_1614775,,0,-1,,,,,3.84,3.84,13.97,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
H4Nb6O17,H4 Nb6 O17,,,,3.33,10.1021/jp900842e,-1,-1,,,0,6.47,6.47,30.69,,,0,,,,,,34,0,,1.62962963,2.518518519,0.888888889,0,0.323529412,0.5,0.176470588,0,1.6,3.44,1.84,2.847407407,2.847407407,6.663248102
HCa2Nb2.7Ta0.3O10,Ca2 H Nb2.7 O10 Ta0.3,,,,3.65,10.1021/acscatal.5b00040,-1,-1,,,0,-1,,,,,0,,,,,,20,0,,1.76875,2.5,0.73125,0.2625,0.336104513,0.475059382,0.138954869,0.049881235,1,3.44,2.44,2.710625,2.710625,6.265867179
HCa2Nb1.5Ta1.5O10,Ca2 H Nb1.5 O10 Ta1.5,,,,3.8,10.1021/acscatal.5b00040,-1,-1,,,0,-1,,,,,0,,,,,,20,0,,1.84375,2.5,0.65625,1.3125,0.292079208,0.396039604,0.103960396,0.207920792,1,3.44,2.44,2.703125,2.703125,6.273233454
La2Ti2O7,La2 O7 Ti2,,,,3.34,10.1016/j.apcatb.2016.09.021,mp-4423,1001022,,,2,,,,,,7.41544296,7.41544296,7.41544296,,,,14,288.3342929,0.097109503,2,2.545454545,0.545454545,0,0.392857143,0.5,0.107142857,0,1.1,3.44,2.34,2.669090909,2.669090909,5.983197477
La2Ti3O7,La2 O7 Ti2,,N,0.22,3.17,10.1016/j.apcatb.2016.09.021,mp-4423,1001022,,,2,,,,,,7.41544296,7.41544296,7.41544296,,,,14,288.3342929,0.097109503,2,2.545454545,0.545454545,0,0.392857143,0.5,0.107142857,0,1.1,3.44,2.34,2.669090909,2.669090909,5.983197477
KCa2Ta3O10,Ca2 K O10 Ta3,,,,3.44,10.1039/C8CY00930A,mp-1223520,1522039,,,1,,,,,,3.940864,3.945524,15.25730117,,,,20,235.2408926,0.085019232,1.9375,2.5,0.5625,2.625,0.254098361,0.327868852,0.073770492,0.344262295,0.82,3.44,2.62,2.6075,2.6075,5.985225369
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.4,10.1016/j.cattod.2018.03.037,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
HCa2Nb3O10,Ca2 H Nb3 O10,,CdS,0.7,2.15,10.1016/j.cattod.2018.03.037,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
CsBa2Ta3O10,Ba2 Cs O10 Ta3,,,,3.54,10.1021/acs.cgd.6b00081,-1,-1,,,0,3.9648,3.9648,15.7392,P4/mmm,,0,,,,1,,20,0,,1.9375,2.5,0.5625,2.625,0.254098361,0.327868852,0.073770492,0.344262295,0.79,3.44,2.65,2.591875,2.591875,5.921493537
K2La2Ti3O10 ,K2 La2 O10 Ti3,,,,3.5,10.1016/j.cattod.2012.05.009,mp-6548,-1,,,1,-1,,,,,15.28115725,15.28115725,15.28115725,,,,20,229.9024861,0.086993405,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,0.82,3.44,2.62,2.521176471,2.521176471,5.689874592
K2La2Ti3O10,K2 La2 O10 Ti3,,CdS,NaN,2.26,10.1016/j.cattod.2012.05.009,mp-6548,-1,,,1,-1,,,,,15.28115725,15.28115725,15.28115725,,,,20,229.9024861,0.086993405,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,0.82,3.44,2.62,2.521176471,2.521176471,5.689874592
Bi2WO6,Bi2 O6 W,,,,2.82,10.1038/s41598-017-03911-6,mp-554500,1528730,,,2,-1,,,,,8.31958214,8.31958214,8.24255817,,,,12,248.8091744,0.096459466,2,3.333333333,2.666666667,4.666666667,0.157894737,0.263157895,0.210526316,0.368421053,2.02,3.44,1.42,3.004444444,3.004444444,6.422834226
Cs0.67Ti1.83O4,Cs0.67 O4 Ti1.83,,,,3.6,10.1021/jp805488h,-1,-1,,,0,3.823,17.215,2.955,tetragonal,,0,,,,,,8,0,,1.896923077,2.461538462,0.563076923,0,0.385432948,0.500156299,0.114410753,0,0.79,3.44,2.65,2.631923077,2.631923077,5.83655825
HLaTiO4,H La O4 Ti,,,,3.45,10.3390/catal13040749,-1,-1,,,0,3.71,3.71,12.2,tetragonal,,0,,,,,,8,0,,1.857142857,2.285714286,0.428571429,0,0.40625,0.5,0.09375,0,1.1,3.44,2.34,2.657142857,2.657142857,6.264841786
HLaTiO4*MeNH2,H6 C La N O4 Ti,,,,3.58,10.3390/catal13040749,-1,-1,,,0,3.77,3.77,33.3,tetragonal,,0,,,,,,8,0,,1.571428571,1.5,0.214285714,0,0.47826087,0.456521739,0.065217391,0,1.1,3.44,2.34,2.513571429,2.513571429,6.659267129
HLaTiO4*EtNH2,H8 C2 La N O4 Ti,,,,3.48,10.3390/catal13040749,-1,-1,,,0,3.75,3.75,37.3,tetragonal,,0,,,,,,8,0,,1.529411765,1.352941176,0.176470588,0,0.5,0.442307692,0.057692308,0,1.1,3.44,2.34,2.478823529,2.478823529,6.696704307
HLaTiO4*PrNH2,H10 C3 La N O4 Ti,,,,3.5,10.3390/catal13040749,-1,-1,,,0,3.76,3.76,41.2,tetragonal,,0,,,,,,8,0,,1.5,1.25,0.15,0,0.517241379,0.431034483,0.051724138,0,1.1,3.44,2.34,2.4545,2.4545,6.722910331
HLaTiO4*BuNH2,H12 C4 La N O4 Ti,,,,3.61,10.3390/catal13040749,-1,-1,,,0,3.76,3.76,47.8,tetragonal,,0,,,,,,8,0,,1.47826087,1.173913043,0.130434783,0,0.53125,0.421875,0.046875,0,1.1,3.44,2.34,2.436521739,2.436521739,6.742280001
HLaTiO4*HxNH2,H16 C6 La N O4 Ti,,,,3.47,10.3390/catal13040749,-1,-1,,,0,3.76,3.76,54.9,tetragonal,,0,,,,,,8,0,,1.448275862,1.068965517,0.103448276,0,0.552631579,0.407894737,0.039473684,0,1.1,3.44,2.34,2.411724138,2.411724138,6.768996787
HLaTiO4*OxNH2,H20 C8 La N O4 Ti,,,,3.49,10.3390/catal13040749,-1,-1,,,0,3.78,3.78,66.3,tetragonal,,0,,,,,,8,0,,1.428571429,1,0.085714286,0,0.568181818,0.397727273,0.034090909,0,1.1,3.44,2.34,2.395428571,2.395428571,6.786553533
HLaTiO4*MeOH,H5 C La O5 Ti,,,,3.47,10.3390/catal13040749,-1,-1,,,0,3.72,3.72,32.3,tetragonal,,0,,,,,,10,0,,1.615384615,1.692307692,0.230769231,0,0.456521739,0.47826087,0.065217391,0,1.1,3.44,2.34,2.568461538,2.568461538,6.643133743
HLaTiO4*EtOH,H7 C2 La O5 Ti,,,,3.47,10.3390/catal13040749,-1,-1,,,0,3.72,3.72,36.6,tetragonal,,0,,,,,,10,0,,1.5625,1.5,0.1875,0,0.480769231,0.461538462,0.057692308,0,1.1,3.44,2.34,2.52125,2.52125,6.685935754
HLaTiO4*PrOH,H9 C3 La O5 Ti,,,,3.45,10.3390/catal13040749,-1,-1,,,0,3.73,3.73,41.6,tetragonal,,0,,,,,,10,0,,1.526315789,1.368421053,0.157894737,0,0.5,0.448275862,0.051724138,0,1.1,3.44,2.34,2.488947368,2.488947368,6.71522134
HLaTiO4*BuOH,H11 C4 La O5 Ti,,,,3.45,10.3390/catal13040749,-1,-1,,,0,3.73,3.73,45.6,tetragonal,,0,,,,,,10,0,,1.5,1.272727273,0.136363636,0,0.515625,0.4375,0.046875,0,1.1,3.44,2.34,2.465454545,2.465454545,6.736519949
HLaTiO4*HxOH,H15 C6 La O5 Ti,,,,3.46,10.3390/catal13040749,-1,-1,,,0,3.74,3.74,55.4,tetragonal,,0,,,,,,10,0,,1.464285714,1.142857143,0.107142857,0,0.539473684,0.421052632,0.039473684,0,1.1,3.44,2.34,2.433571429,2.433571429,6.765425203
HLaTiO4*OxOH,H19 C8 La O5 Ti,,,,3.46,10.3390/catal13040749,-1,-1,,,0,3.73,3.73,56.8,tetragonal,,0,,,,,,10,0,,1.441176471,1.058823529,0.088235294,0,0.556818182,0.409090909,0.034090909,0,1.1,3.44,2.34,2.412941176,2.412941176,6.784128603
HNdTiO4,H Nd O4 Ti,,,,3.48,10.3390/catal13040749,-1,-1,,,0,3.68,3.68,12.1,tetragonal,,0,,,,,,8,0,,1.857142857,2.285714286,0.285714286,0.571428571,0.371428571,0.457142857,0.057142857,0.114285714,1.14,3.44,2.3,2.662857143,2.662857143,6.228273721
HNdTiO4*MeNH2,H6 C Nd N O4 Ti,,,,3.41,10.3390/catal13040749,-1,-1,,,0,3.74,3.74,33.1,tetragonal,,0,,,,,,8,0,,1.571428571,1.5,0.142857143,0.285714286,0.448979592,0.428571429,0.040816327,0.081632653,1.14,3.44,2.3,2.516428571,2.516428571,6.640983097
HNdTiO4*EtNH2,H8 C2 Nd N O4 Ti,,,,3.5,10.3390/catal13040749,-1,-1,,,0,3.74,3.74,37.6,tetragonal,,0,,,,,,8,0,,1.529411765,1.352941176,0.117647059,0.235294118,0.472727273,0.418181818,0.036363636,0.072727273,1.14,3.44,2.3,2.481176471,2.481176471,6.681646868
HNdTiO4*PrNH2,H10 C3 Nd N O4 Ti,,,,3.43,10.3390/catal13040749,-1,-1,,,0,3.74,3.74,40.4,tetragonal,,0,,,,,,8,0,,1.5,1.25,0.1,0.2,0.491803279,0.409836066,0.032786885,0.06557377,1.14,3.44,2.3,2.4565,2.4565,6.710111508
HNdTiO4*BuNH2,H12 C4 Nd N O4 Ti,,,,3.5,10.3390/catal13040749,-1,-1,,,0,3.74,3.74,47.7,tetragonal,,0,,,,,,8,0,,1.47826087,1.173913043,0.086956522,0.173913043,0.507462687,0.402985075,0.029850746,0.059701493,1.14,3.44,2.3,2.43826087,2.43826087,6.73115059
HNdTiO4*HxNH2,H16 C6 Nd N O4 Ti,,,,3.42,10.3390/catal13040749,-1,-1,,,0,3.72,3.72,54,tetragonal,,0,,,,,,8,0,,1.448275862,1.068965517,0.068965517,0.137931034,0.53164557,0.392405063,0.025316456,0.050632911,1.14,3.44,2.3,2.413103448,2.413103448,6.760170013
HNdTiO4*OxNH2,H20 C8 Nd N O4 Ti,,,,3.45,10.3390/catal13040749,-1,-1,,,0,3.81,3.81,65.4,tetragonal,,0,,,,,,8,0,,1.428571429,1,0.057142857,0.114285714,0.549450549,0.384615385,0.021978022,0.043956044,1.14,3.44,2.3,2.396571429,2.396571429,6.77923992
HNdTiO4*MeOH,H5 C Nd O5 Ti,,,,3.42,10.3390/catal13040749,-1,-1,,,0,3.71,3.71,32,tetragonal,,0,,,,,,10,0,,1.615384615,1.692307692,0.153846154,0.307692308,0.428571429,0.448979592,0.040816327,0.081632653,1.14,3.44,2.3,2.571538462,2.571538462,6.623443247
HNdTiO4*EtOH,H7 C2 Nd O5 Ti,,,,3.39,10.3390/catal13040749,-1,-1,,,0,3.7,3.7,36.4,tetragonal,,0,,,,,,10,0,,1.5625,1.5,0.125,0.25,0.454545455,0.436363636,0.036363636,0.072727273,1.14,3.44,2.3,2.52375,2.52375,6.669937226
HNdTiO4*PrOH,H9 C3 Nd O5 Ti,,,,3.45,10.3390/catal13040749,-1,-1,,,0,3.72,3.72,41.1,tetragonal,,0,,,,,,10,0,,1.526315789,1.368421053,0.105263158,0.210526316,0.475409836,0.426229508,0.032786885,0.06557377,1.14,3.44,2.3,2.491052632,2.491052632,6.701748896
HNdTiO4*BuOH,H11 C4 Nd O5 Ti,,,,3.45,10.3390/catal13040749,-1,-1,,,0,3.71,3.71,44.5,tetragonal,,0,,,,,,10,0,,1.5,1.272727273,0.090909091,0.181818182,0.492537313,0.417910448,0.029850746,0.059701493,1.14,3.44,2.3,2.467272727,2.467272727,6.724884656
HNdTiO4*HxOH,H15 C6 Nd O5 Ti,,,,3.41,10.3390/catal13040749,-1,-1,,,0,3.71,3.71,54.9,tetragonal,,0,,,,,,10,0,,1.464285714,1.142857143,0.071428571,0.142857143,0.518987342,0.405063291,0.025316456,0.050632911,1.14,3.44,2.3,2.435,2.435,6.756283187
HNdTiO4*OxOH,H19 C8 Nd O5 Ti,,,,3.41,10.3390/catal13040749,-1,-1,,,0,3.71,3.71,58,tetragonal,,0,,,,,,10,0,,1.441176471,1.058823529,0.058823529,0.117647059,0.538461538,0.395604396,0.021978022,0.043956044,1.14,3.44,2.3,2.414117647,2.414117647,6.776599884
HSr2Nb3O10,H Nb3 O10 Sr2,,,,3.26,10.3390/catal13030614,-1,-1,,,0,3.89,3.89,16.4,,,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.95,3.44,2.49,2.70625,2.70625,6.239602297
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.5,10.3390/catal13030614,-1,-1,,,0,3.82,3.82,16,,,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
KCa2Nb3O10,Ca2 K Nb3 O10,,,,3.54,10.3390/catal11080897,mp-557195,1521061,,,4,3.86,3.86,29.4,,,7.808443,7.854881,15.19056011,,,,20,924.746948,0.086510153,1.75,2.5,0.75,0,0.35,0.5,0.15,0,0.82,3.44,2.62,2.62625,2.62625,5.966809681
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.5,10.3390/catal11080897,-1,-1,,,0,3.82,3.82,16,,,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
HCa2Nb3O10*MeOH,C Ca2 H5 Nb3 O10,,,,3.45,10.3390/catal11080897,-1,-1,,,0,3.86,3.86,20.9,,,0,,,,,,20,0,,1.619047619,2,0.571428571,0,0.386363636,0.477272727,0.136363636,0,1,3.44,2.44,2.607142857,2.607142857,6.437698846
HCa2Nb3O10*EtOH,C2 Ca2 H7 Nb3 O10,,,,3.5,10.3390/catal11080897,-1,-1,,,0,3.86,3.86,17.9,,,0,,,,,,20,0,,1.583333333,1.833333333,0.5,0,0.404255319,0.468085106,0.127659574,0,1,3.44,2.44,2.570833333,2.570833333,6.491912883
HCa2Nb3O10*PrOH,C3 Ca2 H9 Nb3 O10,,,,3.53,10.3390/catal11080897,-1,-1,,,0,3.86,3.86,19.9,,,0,,,,,,20,0,,1.555555556,1.703703704,0.444444444,0,0.42,0.46,0.12,0,1,3.44,2.44,2.542592593,2.542592593,6.534079355
HCa2Nb3O10*BuOH,C4 Ca2 H11 Nb3 O10,,,,3.5,10.3390/catal11080897,-1,-1,,,0,3.87,3.87,22.1,,,0,,,,,,20,0,,1.533333333,1.6,0.4,0,0.433962264,0.452830189,0.113207547,0,1,3.44,2.44,2.52,2.52,6.567812533
HCa2Nb3O10*HxOH,C6 Ca2 H15 Nb3 O10,,,,3.47,10.3390/catal11080897,-1,-1,,,0,3.87,3.87,26.4,,,0,,,,,,20,0,,1.5,1.444444444,0.333333333,0,0.457627119,0.440677966,0.101694915,0,1,3.44,2.44,2.486111111,2.486111111,6.6184123
HCa2Nb3O10*OxOH,C8 Ca2 H19 Nb3 O10,,,,3.51,10.3390/catal11080897,-1,-1,,,0,3.87,3.87,34.8,,,0,,,,,,20,0,,1.476190476,1.333333333,0.285714286,0,0.476923077,0.430769231,0.092307692,0,1,3.44,2.44,2.461904762,2.461904762,6.654554991
Rb2La2Ti3O10,La2 O10 Rb2 Ti3,,,,3.6,10.1155/2017/9628146,-1,-1,,,0,3.895,3.895,30.46,I4/mmm,,0,,,,,,20,0,,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,0.82,3.44,2.62,2.521176471,2.521176471,5.679340559
HRbLa2Ti3O10,H La2 O10 Rb Ti3,,,,3.65,10.1155/2017/9628146,-1,-1,,,0,3.84,3.84,32.52,C222,,0,,,,,,20,0,,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,0.82,3.44,2.62,2.602352941,2.602352941,5.964340215
H1.5Rb0.5La2Ti3O10,H1.5 La2 O10 Rb0.5 Ti3,,,,3.58,10.1155/2017/9628146,-1,-1,,,0,3.82,3.82,14.9,P4/mmm,,0,,,,,,20,0,,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,0.82,3.44,2.62,2.642941176,2.642941176,6.106840043
H2La2Ti3O10,H2 La2 O10 Ti3,,,,3.55,10.1155/2017/9628146,-1,-1,,,0,3.805,3.805,27.44,C222,,0,,,,,,20,0,,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,1.1,3.44,2.34,2.683529412,2.683529412,6.249339871
HNdTa2O7,H Nd O7 Ta2,,,,4.36,10.1134/S1070363214100041,-1,-1,,,0,-1,,10.48,,,0,,,,,,14,0,,1.909090909,2.545454545,0.545454545,2.909090909,0.24137931,0.32183908,0.068965517,0.367816092,1.14,3.44,2.3,2.765454545,2.765454545,6.421592273
LiNdTa2O7,Li Nd O7 Ta2,,,,4.49,10.1134/S1070363214100041,-1,-1,sd_1955780,,0,-1,,,,,0,,,,,,14,0,,1.909090909,2.545454545,0.545454545,2.909090909,0.24137931,0.32183908,0.068965517,0.367816092,0.98,3.44,2.46,2.654545455,2.654545455,6.042352801
NaNdTa2O7,Na Nd O7 Ta2,,,,4.38,10.1134/S1070363214100041,-1,-1,sd_1955782,,0,-1,,21.024,,,0,,,,,,14,0,,1.909090909,2.545454545,0.545454545,2.909090909,0.24137931,0.32183908,0.068965517,0.367816092,0.93,3.44,2.51,2.65,2.65,6.027681846
KNdTa2O7,K Nd O7 Ta2,,,,4.38,10.1134/S1070363214100041,-1,-1,sd_1538044,,0,-1,,,,,0,,,,,,14,0,,1.909090909,2.545454545,0.545454545,2.909090909,0.24137931,0.32183908,0.068965517,0.367816092,0.82,3.44,2.62,2.64,2.64,5.989278194
RbNdTa2O7,Nd O7 Rb Ta2,,,,4.54,10.1134/S1070363214100041,-1,-1,sd_1050392,,0,-1,,,,,0,,,,,,14,0,,1.909090909,2.545454545,0.545454545,2.909090909,0.24137931,0.32183908,0.068965517,0.367816092,0.82,3.44,2.62,2.64,2.64,5.98113826
CsNdTa2O7,Cs Nd O7 Ta2,,,,4.4,10.1134/S1070363214100041,-1,-1,sd_1150217,,0,-1,,,,,0,,,,,,14,0,,1.909090909,2.545454545,0.545454545,2.909090909,0.24137931,0.32183908,0.068965517,0.367816092,0.79,3.44,2.65,2.637272727,2.637272727,5.967615154
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.5,10.3390/nano12152717,-1,-1,,,0,3.82,3.82,16,tetragonal,16,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
HCa2Nb3O10*BuNH2,C4 H12 Ca2 N Nb3 O10,,,,3.62,10.3390/nano12152717,-1,-1,,,0,3.86,3.86,25.4,tetragonal,25.4,0,,,,,,20,0,,1.53125,1.59375,0.375,0,0.4375,0.455357143,0.107142857,0,1,3.44,2.44,2.52625,2.52625,6.607592415
HCa2Nb3O10*EtOH,C2 H7 Ca2 Nb3 O11,,,,3.5,10.3390/nano12152717,-1,-1,,,0,3.86,3.86,35.8,tetragonal,17.9,0,,,,,,22,0,,1.6,1.92,0.48,0,0.4,0.48,0.12,0,1,3.44,2.44,2.6056,2.6056,6.533819573
HLa2Ti3O10,H La2 O10 Ti3,,,,3.44,10.3390/nano12152717,-1,-1,,,0,3.79,3.79,27.2,tetragonal,13.6,0,,,,,,20,0,,1.9375,2.5,0.5,0,0.392405063,0.506329114,0.101265823,0,1.1,3.44,2.34,2.71375,2.71375,6.191391344
HLa2Ti3O10*EtNH2,C2 H8 La2 N O10 Ti3,,,,3.39,10.3390/nano12152717,-1,-1,,,0,3.82,3.82,20.2,tetragonal,20.2,0,,,,,,20,0,,1.692307692,1.807692308,0.307692308,0,0.444444444,0.474747475,0.080808081,0,1.1,3.44,2.34,2.575384615,2.575384615,6.502013162
HLa2Ti3O10*EtOH,C2 H7 La2 O11 Ti3,,,,3.41,10.3390/nano12152717,-1,-1,,,0,3.83,3.83,39.5,tetragonal,19.8,0,,,,,,22,0,,1.72,1.92,0.32,0,0.434343434,0.484848485,0.080808081,0,1.1,3.44,2.34,2.6064,2.6064,6.487333642
HCa2Nb3O10,Ca2 H Nb3 O10,,,,3.49,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.75,2.5,0.75,0,0.35,0.5,0.15,0,1,3.44,2.44,2.7125,2.7125,6.264025611
HCa2Nb3O10*MeNH2,C Ca2 H6 Nb3 O10,,,,3.56,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.590909091,1.909090909,0.545454545,0,0.393258427,0.471910112,0.134831461,0,1,3.44,2.44,2.588636364,2.588636364,6.471281458
HCa2Nb3O10*EtNH2,C2 Ca2 H8 Nb3 O10,,,,3.6,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.56,1.76,0.48,0,0.410526316,0.463157895,0.126315789,0,1,3.44,2.44,2.556,2.556,6.519297019
HCa2Nb3O10*PrNH2,C3 Ca2 H10 Nb3 O10,,,,3.55,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.535714286,1.642857143,0.428571429,0,0.425742574,0.455445545,0.118811881,0,1,3.44,2.44,2.530357143,2.530357143,6.557023532
HCa2Nb3O10*BuNH2,C4 Ca2 H12 Nb3 O10,,,,3.62,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.516129032,1.548387097,0.387096774,0,0.439252336,0.448598131,0.112149533,0,1,3.44,2.44,2.509677419,2.509677419,6.587448138
HCa2Nb3O10*HxNH2,C6 Ca2 H16 Nb3 O10,,,,3.55,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.486486486,1.405405405,0.324324324,0,0.462184874,0.43697479,0.100840336,0,1,3.44,2.44,2.478378378,2.478378378,6.633496192
HCa2Nb3O10*OcNH2,C8 Ca2 H20 Nb3 O10,,,,2.6,10.1016/j.ceramint.2021.11.284,-1,-1,,,0,,,,,,0,,,,,,20,0,,1.465116279,1.302325581,0.279069767,0,0.480916031,0.427480916,0.091603053,0,1,3.44,2.44,2.455813953,2.455813953,6.666693626
H2La2Ti3O10,H2 La2 O10 Ti3,,,,3.44,10.3390/catal11111279,-1,-1,,,0,3.79,3.79,27.2,tetragonal,13.6,0,,,,,,20,0,,1.882352941,2.352941176,0.470588235,0,0.4,0.5,0.1,0,1.1,3.44,2.34,2.683529412,2.683529412,6.249339871
